"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"230972837016894270","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"237822316999587524","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"249275523115313067","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"249199811727313067","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以前，卖家或买家主动关闭交易",""
"237815820073555819","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"248103040724475565","SIEMENS/西门子46AA951+23SMP大吸力吸油烟机大尺寸燃气烟灶套餐","4080.00","1","LC46AA951WzzER7EA23SMP","颜色分类：不锈钢+黑色;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC46AA951WzzER7EA23SMP"
"237802476991026725","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","付款以前，卖家或买家主动关闭交易",""
"230983141675954693","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"248883073297379044","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5380.00","1","HB133JBS0W","颜色分类：不锈钢色","","","等待买家付款","HB133JBS0W"
"231344615768894270","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"229323045344549974","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"248856673191540660","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"238197676806255318","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"231431877527653893","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"231557062988070795","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"238185836809216110","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"238263053213216110","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"248736769696508263","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"248843489245640469","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"249216675037310269","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"238192684421229905","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"249211747413370143","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"238440782871910408","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"244842595067430053","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"229025254897009087","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","交易成功",""
"248903554021329263","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"229215332076468173","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"248890914184047668","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5380.00","1","HB133JBS0W","颜色分类：不锈钢色","","","等待买家付款","HB133JBS0W"
"212028188697067141","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","",""
"241150530479964337","SIEMENS/西门子 SN23E831TI家用全自动洗碗机刷碗机德国原装进口","5390.00","1","SN23E831TI","","","","交易成功",""
"248781409584264738","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"238626767951172413","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"227170660655152777","SIEMENS/西门子 SN23E831TI家用全自动洗碗机刷碗机德国原装进口","5390.00","1","SN23E831TI","","","","交易成功",""
"244209856264747455","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"248618976348733946","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"231013350037660974","SIEMENS/西门子 HB24D553W嵌入式电蒸箱家用蒸汽炉镶嵌式电蒸炉","10200.00","1","HB24D553W","颜色分类：不锈钢色","","","等待买家确认收货，卖家已发货","HB24D553W"
"231364453217679683","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244478594349144647","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"248639745696469550","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"227184741062379678","SIEMENS/西门子 LC43952TI 超薄欧式抽油烟机顶吸式大吸力烟机","3390.00","1","LC43952TI","颜色分类：不锈钢色","","","交易成功","LC43952TI"
"248837186593469550","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"238130316397257212","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","等待买家付款",""
"220860461970640311","SIEMENS/西门子 962+232+565+636侧吸烟灶微蒸烤一体机洗碗机套装","25990.00","1","LS67PA962WzzER76F232MPzzCP565AGS0WzzSJ636X01JC","颜色分类：四件套;燃料种类：天然气","","","交易成功","LS67PA962WzzER76F232MPzzCP565AGS0WzzSJ636X01JC"
"238180397644875903","SIEMENS/西门子 SN53E531TI嵌入式全自动洗碗机家用高温刷碗机","6590.00","1","SN53E531TI","","","","付款以前，卖家或买家主动关闭交易",""
"249090691611619162","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5380.00","1","HB133JBS0W","颜色分类：不锈钢色","","","等待买家付款","HB133JBS0W"
"248713953258619162","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"237678255352097612","SIEMENS/西门子950+71233MQ 侧吸大吸力烟灶套装 上海专用","6200.00","1","LS66AA950WzzER71F233MQ","颜色分类：黑色;燃料种类：其他","","","等待买家确认收货，卖家已发货","LS66AA950WzzER71F233MQ"
"216050295269036428","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体机家用多功能烤箱","12990.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家确认收货，卖家已发货","CP565AGS0W"
"238584751220674807","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"248691745759771742","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"248682433118166764","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"248686721095140427","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"233972749862849713","SIEMENS/西门子 LC43S953TI欧式抽油烟机顶吸式自清洁吸油烟机","3890.00","1","LC43S953TI","颜色分类：不锈钢色","","","交易成功","LC43S953TI"
"240639329695541735","SIEMENS/西门子 SN656X16IC 全尺寸嵌入式洗碗机家用全自动刷碗机","15000.00","1","SN656X16IC","","","","交易成功",""
"248763746923377249","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","等待买家付款",""
"238346670557674807","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"231444774030343079","SIEMENS/西门子 SK215I00AC 家用嵌入式洗碗机免安装智能6套台式","4080.00","1","SK215I00AC","","","","等待买家付款",""
"241137857017300140","SIEMENS/西门子 LC43921TI超薄欧式抽油烟机顶吸式吸油烟机大吸力","2890.00","1","LC43921TI","颜色分类：香槟银色","","","交易成功","LC43921TI"
"202730033312633294","SIEMENS/西门子 HF15G561W嵌入式微波炉烧烤烤箱家用内嵌多功能","2260.00","2","HF15G561W","颜色分类：不锈钢色","","","交易成功","HF15G561W"
"248646881541432867","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"248650113836432867","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"248504128934704951","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"226511328792941427","SIEMENS/西门子 950+233+236烟灶洗碗机自清洁烟灶洗三件套","12999.00","1","LS66AA950WzzER71F233MPzzSJ236I00JC","颜色分类：黑;燃料种类：天然气","","","交易成功","LS66AA950WzzER71F233MPzzSJ236I00JC"
"241059712662484257","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","交易成功","SZ06AXCFI"
"197150743211431023","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","交易成功","SZ06AXCFI"
"240849249588168262","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","交易成功","SZ06AXCFI"
"238545519832449901","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"238118287568761918","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","等待买家确认收货，卖家已发货","SZ06AXCFI"
"228970722275298736","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","等待买家确认收货，卖家已发货","SZ06AXCFI"
"231147524728219069","SIEMENS/西门子 565+621 微蒸烤一体机/嵌入式8套洗碗机套餐","14390.00","1","CP565AGS0WzzSC74M621TI","","","","等待买家付款",""
"237920942126413112","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","1030.00","1","SZ06AEUBI/SZ06AXCFI/SZ02AEUFI/SZ06AEUFI/SZ02AXCFI","颜色分类：SZ06AXCFI—SJ636X01JC黑色门板","","","等待买家确认收货，卖家已发货","SZ06AXCFI"
"238059340943557216","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"238064332197870409","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"231644487754170986","SIEMENS/西门子HS636+SJ636高端烤洗套装 进口蒸烤二合一洗碗机","21990.00","1","HS636GDS1WzzSJ636X01JC","","","","等待买家付款",""
"231399910789338777","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"233952526065097719","SIEMENS/西门子 953+233MP 欧式吸抽油烟机燃气灶具套餐烟灶套装","5300.00","2","LC43S953TIzzER71F233MP","颜色分类：黑色;燃料种类：天然气","","","交易成功","LC43S953TIzzER71F233MP"
"248969027446609468","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"231231557872642669","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","CP565AGS0W"
"248579745811948338","SIEMENS/西门子 LS66AA750W侧吸大吸力油烟机","3300.00","1","LS66AA750W","颜色分类：不锈钢色","","","","LS66AA750W"
"233884877808871600","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","交易成功",""
"248424960183084933","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","付款以前，卖家或买家主动关闭交易",""
"241549187624487156","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以后用户退款成功，交易自动关闭",""
"231361414486729288","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"248532705117612264","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"248367808127985026","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC45SK95EWzzER77K233MP"
"248380768994985026","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC45SK95EWzzER77K233MP"
"238255182226301423","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
